Date,Open,High,Low,Close,Volume
2018-03-22,239.463651976115,240.3217127299374,235.39674896275864,235.67385864257812,148785900
2018-03-23,236.12076733544524,236.45147682759045,230.4539167091529,230.6505584716797,183534800
2018-03-26,234.29736764362406,237.246966845342,231.86617276273626,236.9609375,141956100
2018-03-27,237.9084001879204,238.44467108472054,231.35667553367676,232.9298095703125,129941400
2018-03-28,233.06390474916398,234.75324010486088,231.12430051972626,232.2415771484375,146452300
2018-03-29,233.3945743080784,237.09500696191495,232.25048432724498,235.2090301513672,111601600
2018-04-02,234.67272516177087,235.19115668888014,227.62942397992416,230.1321258544922,186286300
2018-04-03,231.3835016791771,233.5644277024605,229.56904564016983,233.08175659179688,119956900
2018-04-04,229.48856576470988,236.2905311934169,229.3544980561309,235.5754852294922,123715300
2018-04-05,237.35420921187924,238.32849832576616,236.25482659118103,237.43467712402344,82652600
2018-04-06,235.4503989531796,236.9609317274639,230.6058759145315,232.14324951171875,179521200
2018-04-09,233.61810886532325,236.7196703991082,232.33995073375388,233.2873992919922,105442900
2018-04-10,236.2100457713293,237.79212626428713,235.0570364189616,236.99661254882812,103529000
2018-04-11,235.495071934887,237.43467593494884,235.42357824109928,235.75428771972656,91140200
2018-04-12,237.09501799198347,238.65025813651008,236.91624284277574,237.69386291503906,68890500
2018-04-13,239.01665656583648,239.13285765031924,235.97767087961364,236.99661254882812,85079200
2018-04-16,238.65021097918245,239.72280710796747,237.818963981863,238.94515991210938,63405300
2018-04-17,240.7328863874256,242.10937887086047,240.21448201892431,241.5015869140625,64682000
2018-04-18,241.94844854363757,242.49366635040468,241.21550865631355,241.68031311035156,57303900
2018-04-19,241.01891578811296,241.2245045134939,239.293847170554,240.33963012695312,77655900
2018-04-20,240.26803773265294,240.49149299837487,237.40779942051077,238.30162048339844,99953100
2018-04-23,238.88268430067185,239.4457960720916,237.1754823806056,238.2659454345703,65558000
2018-04-24,239.30279550027296,239.52625083370634,233.53763698678722,235.05714416503906,112885500
2018-04-25,234.9945701072641,236.0850332254265,233.1533003420942,235.63812255859375,103840900
2018-04-26,236.674955487537,238.87374830200062,236.22804482654166,238.03355407714844,67731900
2018-04-27,238.65024148682522,238.95413739747028,237.309509793079,238.2569580078125,57053600
2018-04-30,238.88267579373777,239.44578754510434,236.3531463831958,236.42466735839844,82182300
2018-05-01,235.85258614522294,236.95199599659196,234.27945216809474,236.84474182128906,74203400
2018-05-02,236.64805117226936,237.47035119783968,234.8604092139407,235.25369262695312,86368900
2018-05-03,234.41357374132218,235.39675531123916,231.5443878403875,234.73533630371094,136311500
2018-05-04,233.75214182784472,238.4625976425238,233.42143230374828,237.7743377685547,91222100
2018-05-07,238.55198283847332,239.56197800722617,237.85477602956837,238.57879638671875,55304900
2018-05-08,238.20337943402083,238.94523912031926,236.99671520845246,238.57879638671875,67499200
2018-05-09,239.25809575154938,241.21556671747527,238.730744420981,240.88485717773438,59666100
2018-05-10,241.6355941222006,243.4679437528163,241.52833995401926,243.13720703125,72063900
2018-05-11,243.2624115032754,244.1472858732719,242.74397986714243,243.879150390625,59871500
2018-05-14,244.3170933624058,244.9785123482888,243.44113873135748,243.99533081054688,54790600
2018-05-15,242.75290508112678,242.77077168595017,241.35854614164302,242.31494140625,87036100
2018-05-16,242.35066565967995,243.798651474407,242.3238248405689,243.33384704589844,53942600
2018-05-17,243.06578289183224,244.2188200842039,242.34178977220105,243.12835693359375,56536400
2018-05-18,242.7797388877866,243.14620889669374,242.16300000416993,242.52052307128906,64368000
2018-05-21,244.0221248030255,244.88913242351788,243.6288413085388,244.34388732910156,58025900
2018-05-22,244.87130669713167,245.13052254456682,243.3339327754972,243.66464233398438,52966400
2018-05-23,242.37753265461296,244.3618170213195,242.2166240907364,244.33497619628906,64694200
2018-05-24,243.93277666681954,244.20985909037677,242.0289329146439,243.83444213867188,76043800
2018-05-25,243.25344848632812,243.88805393816315,242.74396382570598,243.25344848632812,56374800
2018-05-29,241.60875573804594,242.37745599306703,239.32952306677623,240.45571899414062,115908600
2018-05-30,241.77869224541593,244.11155304053784,241.7071985343639,243.66464233398438,69678400
2018-05-31,243.25346745650845,243.557363432879,241.56415934120423,242.1719512939453,93519900
2018-06-01,243.4858500417932,244.85339546351747,243.41432906651127,244.54949951171875,71258400
2018-06-04,245.38073156226383,245.97065682421078,245.13940965943658,245.71144104003906,45385200
2018-06-05,245.84552084318466,246.27456485766075,245.06790072972012,245.89022827148438,51135000
2018-06-06,246.50694491476645,248.0532380613665,245.88125919297858,247.94598388671875,62732200
2018-06-07,248.43765162162117,248.7326006609444,246.9985850843443,247.91921997070312,72969400
2018-06-08,247.45441295216355,248.70575721856613,247.28458473630258,248.65213012695312,72139700
2018-06-11,248.87561018598996,249.70685746592153,248.75940905018538,248.9828643798828,58892500
2018-06-12,249.4029031762609,249.6710385982985,248.6520967173,249.30459594726562,72329000
2018-06-13,249.54589940479858,249.80511514513583,248.3034750608145,248.50906372070312,79070600
2018-06-14,249.38508026486664,249.67108233939436,248.53593915088973,249.1348114013672,77097600
2018-06-15,248.3411499204933,249.1581830039833,247.21885624532817,248.81700134277344,120041600
2018-06-18,247.3444708249422,248.43087053136563,246.85965981849944,248.30516052246094,52917600
2018-06-19,246.00673291990415,247.5779438053415,245.58474947182555,247.35348510742188,97531500
2018-06-20,248.04485222090003,248.44888890902956,247.43433102973614,247.7755126953125,53785500
2018-06-21,247.76647538627532,247.78444961750552,245.71941320725162,246.22219848632812,71061400
2018-06-22,247.49713209183636,247.61385499405858,246.4466533715787,246.67111206054688,54898500
2018-06-25,245.5039977289812,245.66560144852366,241.6073972258796,243.3132781982422,137854200
2018-06-26,243.8878650346579,244.713857729868,243.1246999533971,243.85194396972656,68547400
2018-06-27,244.44452027763933,245.89002120616536,241.67917364953217,241.83181762695312,105110700
2018-06-28,241.7778757315405,243.98654107170782,241.05959164548946,243.21441650390625,76650500
2018-06-29,244.31881421407934,245.70148755057133,243.44791331638405,243.56463623046875,97592500
2018-07-02,241.97546778774537,244.2469887552047,241.73303485383371,244.08535766601562,63554800
2018-07-03,244.9921085674706,245.09088461554828,242.79243036616072,243.22337341308594,42187100
2018-07-05,244.36365650423502,245.2704508234838,243.2772569043494,245.2075958251953,56925900
2018-07-06,245.23458469527137,247.6587219610986,244.8484949479725,247.28164672851562,66493700
2018-07-09,248.29624861610276,249.56219920474936,248.25136782775127,249.50833129882812,50550400
2018-07-10,249.966167168133,250.5048734789713,249.66986636728845,250.40609741210938,51966800
2018-07-11,248.83482730992822,249.63391317038096,248.2691871884364,248.57444763183594,77054700
2018-07-12,249.8494882728336,250.8819929005966,249.23896713290804,250.828125,60124700
2018-07-13,250.64857471985377,251.3309105946877,250.19067016457026,251.02565002441406,48216000
2018-07-16,251.07057541756063,251.21420489597887,250.35229102673014,250.80120849609375,48201000
2018-07-17,250.02008036041252,252.21079966161471,249.96621245954248,251.8157501220703,52315500
2018-07-18,251.89658725744624,252.4532405775732,251.44766975415027,252.3455047607422,44593500
2018-07-19,251.67209493348244,252.05815735887737,250.9089297997333,251.39376831054688,61412100
2018-07-20,251.1872013702681,251.82468372801378,250.94479586786218,251.1063995361328,82337700
2018-07-23,250.89994239064887,251.77980294678719,250.54977367155797,251.5733184814453,47047600
2018-07-24,253.00083394181848,253.69215675908566,251.9593424588355,252.83920288085938,68026900
2018-07-25,252.58789164412937,255.31731753398103,252.54301085702326,254.99411010742188,78882900
2018-07-26,254.26678870793464,255.08379414330614,254.16801264667922,254.39247131347656,57919500
2018-07-27,254.72472329636278,254.82349937993084,251.734945235144,252.668701171875,76768700
2018-07-30,252.74951246949013,252.91111617619194,250.81914550703564,251.34889221191406,63742500
2018-07-31,252.12098063018018,253.20735303451306,251.73491825339767,252.5878448486328,68570500
2018-08-01,252.79441952998255,253.30619205414493,251.5105220603819,252.16592407226562,53853300
2018-08-02,250.84607690971782,253.71014470237438,250.63956504264505,253.53958129882812,63426400
2018-08-03,253.6652714670832,254.6798292011158,253.48569354257066,254.62596130371094,53935400
2018-08-06,254.66187285207894,255.87392789813984,254.2668233527095,255.55970764160156,39400900
2018-08-07,256.23312309499096,256.78977636604634,256.0984259360764,256.4036865234375,43196600
2018-08-08,256.2330708292025,256.6999350323342,255.8290342343683,256.2958984375,42114600
2018-08-09,256.3588277289521,256.7538773228968,255.81116152810833,255.94583129882812,35717000
2018-08-10,254.49124520170432,255.0389111921385,253.51258131105357,254.23086547851562,77076000
2018-08-13,254.50924996061372,255.1287582086719,252.9829197321161,253.2792205810547,65732900
2018-08-14,254.0154488275817,255.13774239454276,253.6203993000318,254.8953094482422,43842000
2018-08-15,253.5305886702761,253.6742455225409,251.53739436968397,252.99188232421875,102925400
2018-08-16,254.44629008182218,255.91875180363573,254.4103690301419,255.0388641357422,69967900
2018-08-17,254.83246656810337,256.3857308026548,254.41947018772282,255.9368133544922,65618500
2018-08-20,256.3946470903786,256.75377546975,255.9367426518302,256.48443603515625,39807500
2018-08-21,257.0051661877934,257.9568687160206,256.5203278093463,257.0859680175781,67272000
2018-08-22,256.6730308665443,257.4631299171632,256.40366397215416,256.93341064453125,44993300
2018-08-23,256.7538583515949,257.62475933756605,256.269019813078,256.5922546386719,49204900
2018-08-24,257.17593688260365,258.2802841284097,257.1220689583944,258.1366271972656,57487400
2018-08-27,259.34844923419655,260.2822047454957,259.186845607164,260.1744689941406,57072400
2018-08-28,260.6413860823879,260.7491492554027,259.83334038307953,260.30023193359375,46943500
2018-08-29,260.5157790849178,261.93434617763404,260.273373524698,261.700927734375,61485500
2018-08-30,261.2161376067743,261.5932129925283,260.0399758563836,260.6415100097656,61229500
2018-08-31,260.2284376864656,261.099338546964,259.73463950153865,260.6504211425781,66140800
2018-09-04,260.22841099629215,260.5606054575074,259.1869194369675,260.20147705078125,57594400
2018-09-05,259.84237179224044,260.0488836593822,258.4776727652097,259.5011901855469,72452400
2018-09-06,259.60890988153653,259.9141704055091,257.678570668325,258.7200622558594,65909900
2018-09-07,257.6605710796082,259.20484761392436,257.418138213342,258.21722412109375,73524800
2018-09-10,259.240798726547,259.51016559324125,258.4686739881232,258.66619873046875,50210900
2018-09-11,258.0107483133184,259.96802134513405,257.6606070350255,259.51910400390625,50530500
2018-09-12,259.52810232354994,260.1924912493347,258.7829115608244,259.58197021484375,59810800
2018-09-13,260.6594019431803,261.3058440858234,260.37208823539595,261.1172790527344,51034200
2018-09-14,261.32383515839615,261.51237282366037,260.3721323150176,261.1622314453125,55079900
2018-09-17,261.10831582889045,261.14420949207386,259.5011839097897,259.7795104980469,68244000
2018-09-18,259.99492108207636,261.79059021073135,259.967987141136,261.1890563964844,61930400
2018-09-19,261.24304003875426,261.88948230750697,261.11732999217105,261.4674987792969,49080600
2018-09-20,262.74230344642376,263.9094773463676,261.4853132160415,263.58624267578125,100360600
2018-09-21,264.33761457428795,264.4548658658197,263.18318478069216,263.34552001953125,105479700
2018-09-24,262.7592563810676,262.9035635266795,261.88441323338975,262.47064208984375,53409600
2018-09-25,262.9305918752724,263.03881534221017,261.98360901579633,262.22711181640625,44370000
2018-09-26,262.37149044310746,263.5710042268959,261.0186416901929,261.4425354003906,79739700
2018-09-27,261.9204430608448,263.27329130862205,261.6408566248723,262.1729736328125,59249500
2018-09-28,261.54170751747995,262.7051650467496,261.5056513711067,262.2001037597656,70091400
2018-10-01,263.4536909150685,264.19325466494445,262.4345682144113,263.1109924316406,62078900
2018-10-02,262.9577941894531,263.6793027200439,262.5790118442181,262.9577941894531,47258200
2018-10-03,264.0219168607697,264.4458105116426,262.74123563389384,263.10198974609375,64694600
2018-10-04,262.61491908150464,262.6690308144242,259.4402448138859,261.0456237792969,111545900
2018-10-05,261.2711722851762,261.79426169236467,258.1415810700031,259.5846252441406,105951700
2018-10-08,258.89014526928247,259.94537940673047,257.4922125678301,259.5846252441406,87742200
2018-10-09,259.19687130456896,260.52263694616744,258.63767057918375,259.20587158203125,74339000
2018-10-10,258.6917971006016,258.76396446712357,250.61981385041665,250.99859619140625,214731000
2018-10-11,249.89817931189893,251.53964220600068,243.83741653071743,245.46987915039062,274840500
2018-10-12,249.61859515562236,249.9072094631044,245.6502447609577,248.87905883789062,183186500
2018-10-15,248.51822679716793,249.86207485222425,247.39085319071413,247.48104858398438,102263700
2018-10-16,249.46531131668914,253.2713268447059,248.9873058663737,252.89251708984375,118255800
2018-10-17,252.9285484966686,253.56888905655526,250.33107506801508,252.9375762939453,110626000
2018-10-18,251.99050150772064,252.59478577171475,247.99509671018427,249.28480529785156,134557500
2018-10-19,249.94328799412935,251.90039351824922,248.44613226909206,249.1496124267578,139901600
2018-10-22,249.82598944374362,250.15065982872324,247.49007465035302,248.03121948242188,82415800
2018-10-23,244.36958818025127,247.90501747078977,242.2591199269238,246.76861572265625,146352700
2018-10-24,246.5160630199217,246.9039005417524,238.73269709231258,239.2918701171875,177806700
2018-10-25,241.1498190282656,245.1452259867231,240.11264042494273,243.58493041992188,138061500
2018-10-26,239.83303277806252,244.4146683247582,236.5591344775095,239.30088806152344,201574600
2018-10-29,242.43048168065755,243.73824646398103,234.35850076346222,237.97509765625,160749100
2018-10-30,237.80373132662038,241.81716552920605,237.30767034173383,241.50149536132812,157116000
2018-10-31,244.0989759486814,246.4258909450358,243.62097054613963,244.08094787597656,128296300
2018-11-01,244.95574505417704,246.87679410172206,243.85542730282015,246.67837524414062,99495000
2018-11-02,247.79682594307155,248.22974750387198,243.14302237864817,245.2174072265625,122634100
2018-11-05,245.71342095408744,247.1294093078525,244.7303541261236,246.5702362060547,65622500
2018-11-06,246.50707052224135,248.29281313882137,246.44393097904722,248.13047790527344,60085900
2018-11-07,250.33110985161233,253.52384034494435,249.89818837875808,253.4426727294922,102752100
2018-11-08,252.63088172391298,253.6320037917199,251.8282060341581,252.98263549804688,65584900
2018-11-09,251.65693774303736,251.8463288721932,249.0865194665172,250.51153564453125,98812600
2018-11-12,249.99741211139843,250.24091495826156,245.3075258122694,245.8306427001953,99673600
2018-11-13,246.2995448915002,248.31978943610574,244.64005436932172,245.37059020996094,98176600
2018-11-14,247.2646429684291,247.670481020292,242.11480718044612,243.69313049316406,125335900
2018-11-15,242.41245238410792,246.70550114479695,240.81610079751,246.2364959716797,135101400
2018-11-16,245.12719018890232,247.79680410241946,244.604073241903,246.8768768310547,126668000
2018-11-19,246.2635501666643,246.56119229738732,241.77211004645858,242.70106506347656,103061700
2018-11-20,239.32794084444848,240.80706863474163,237.33475146615189,238.2095947265625,136021300
2018-11-21,239.77887794059686,240.94233546891246,239.0122857360442,239.0212860107422,75563700
2018-11-23,237.36180247284707,238.84093023281534,237.26260678161287,237.42494201660156,42807900
2018-11-26,239.70681910430926,241.48356200601452,239.30998117025837,241.25808715820312,79981400
2018-11-27,240.2118377121583,242.0697479248047,239.5985528412184,242.0697479248047,75502400
2018-11-28,243.1519329703197,247.64337158203125,242.00650382735844,247.64337158203125,127629600
2018-11-29,246.85874933587252,248.5182400703524,245.70431980215736,247.10227966308594,82346400
2018-11-30,246.9489685779454,249.17666025932155,246.6242981420074,248.60845947265625,98204200
2018-12-03,252.78435346590112,252.8925769861288,250.2861021280307,251.90048217773438,103176300
2018-12-04,251.06166759021684,251.49458910044797,243.4225805181145,243.73825073242188,177986000
2018-12-06,239.8329797493179,243.4856594698686,236.69436150974622,243.368408203125,204185400
2018-12-07,243.02574921308698,244.6131006028189,236.8657898258809,237.7135772705078,161018900
2018-12-10,237.5331646172549,239.14757173366934,233.24914383717353,238.1645050048828,151445900
2018-12-11,241.40228445393603,241.59167553320862,236.7304543400621,238.2185821533203,121504400
2018-12-12,241.23091654210324,242.61082085344145,239.33692321655988,239.4180908203125,97976700
2018-12-13,240.37409232469855,241.24893538560084,238.20954040276877,239.3369140625,96662700
2018-12-14,237.16342977682828,238.1284686235891,234.35853619415465,234.91770935058594,116961100
2018-12-17,233.9525953521301,235.07996910336797,228.65845262012073,230.30892944335938,165492300
2018-12-18,231.96846247632664,232.64488680991963,228.43300584895235,230.05642700195312,134515100
2018-12-19,230.13758902119358,233.95261831653127,224.88854347637346,226.6111602783203,214992800
2018-12-20,225.34848909940763,226.93582641618465,220.64958916224379,222.92237854003906,252053400
2018-12-21,223.83408634799403,226.52836978354713,217.70163690361682,218.35479736328125,255345600
2018-12-24,216.84888106482242,218.4817820799246,212.52171067761407,212.585205078125,147311600
2018-12-26,214.06395407971416,223.32611083984375,212.05911120449355,223.32611083984375,218485400
2018-12-27,220.05123700936304,225.24021317537773,216.77636758640654,225.0406494140625,186267300
2018-12-28,226.41048157600804,228.06151642245132,223.57104769647572,224.7503662109375,153100200
2018-12-31,226.39227659614116,226.96379543362278,224.49630354901223,226.71885681152344,144299400
2019-01-02,223.14464868510638,227.88913597852076,223.11743481737952,226.95474243164062,126925200
2019-01-03,225.18576757649484,225.49421447534291,221.0490936529052,221.53897094726562,144140700
2019-01-04,224.6051807878249,229.61273996187833,224.22417280663905,228.95957946777344,142628800
2019-01-07,229.23173434401818,232.18908994785633,228.32456851977005,230.7648468017578,103139100
2019-01-08,232.97838882868132,233.42289132884036,230.42017395388714,232.93301391601562,102512600
2019-01-09,233.64966507538085,234.87434467208098,232.40685212569932,234.0216064453125,95006600
2019-01-10,232.47032165831695,235.10109699676894,231.7808667767695,234.8470916748047,96823900
2019-01-11,233.75847304352516,234.96501904197547,233.1688208196485,234.93780517578125,73858100
2019-01-14,233.01462399625908,234.3209451306262,232.60641594458608,233.50450134277344,70908200
2019-01-15,233.88552017241238,236.49816240722788,233.8764396543242,236.18064880371094,85208300
2019-01-16,236.61606971532714,237.6502521307621,236.4074392762352,236.75216674804688,77636700
2019-01-17,235.87218684583468,239.41920842084363,235.82681194545427,238.54830932617188,96118400
2019-01-18,240.38086171679785,242.19519375506772,238.58466303248716,241.72344970703125,127900300
2019-01-22,240.23566077767967,240.45337171696184,236.82470841157104,238.4575958251953,115531200
2019-01-23,239.50090915133575,240.20849753764116,236.46189745565502,238.95660400390625,86030300
2019-01-24,238.77512405116485,239.67323709981474,237.75002217497703,239.08355712890625,59204100
2019-01-25,240.9523522376867,241.94118755756298,239.1833951170715,241.10658264160156,96883400
2019-01-28,238.9384009524991,239.3375284140462,237.48693021091253,239.2740478515625,85613700
2019-01-29,239.4192675318978,239.99075886796348,238.1129462518709,238.95660400390625,66136300
2019-01-30,240.4895964852286,243.59208720991268,239.71850021914764,242.73934936523438,92473700
2019-01-31,242.6759358295126,245.3611388880366,242.45819720862974,244.8712615966797,104012100
2019-02-01,245.07085364209178,246.02339441395705,244.19090164297134,244.9892120361328,85782500
2019-02-04,245.03456714353752,246.77633784691352,244.35419272080577,246.71282958984375,60744800
2019-02-05,247.14826124786828,248.05542707899846,246.6402505971957,247.7469940185547,79552800
2019-02-06,247.4658155835604,247.96474579905473,246.67658561001076,247.42044067382812,58347800
2019-02-07,245.78751970808503,246.34087759273785,243.38353572200194,245.06179809570312,95482000
2019-02-08,243.80077318738483,245.4608741780486,242.96616859194515,245.36109924316406,75788900
2019-02-11,246.02336402444982,246.28642216076665,244.96196790907928,245.4971923828125,68021400
2019-02-12,247.13014276100873,249.03516897335427,247.05755398683021,248.6541748046875,72270200
2019-02-13,249.49781171806006,250.31425541049035,249.0714426798071,249.46151733398438,65277200
2019-02-14,248.36389800643317,250.0512411055395,247.5383736521,248.908203125,83234400
2019-02-15,250.7043590353586,251.65689985701977,250.49572859294753,251.62060546875,97088700
2019-02-19,250.81326307208238,252.7182895049218,250.8041825531326,252.0560760498047,59120800
2019-02-20,252.01972087886128,253.0266892816198,251.51171026135327,252.56402587890625,76610800
2019-02-21,251.91999046107304,252.28285129707368,250.6953109156271,251.66598510742188,64214700
2019-02-22,252.29185003721457,253.42580720940265,251.64777011507212,253.22625732421875,78114600
2019-02-25,254.668689803257,255.1948338373181,253.4893575376969,253.5709991455078,69030700
2019-02-26,253.2172541623343,254.27862289641578,253.00859601248897,253.38961791992188,56844100
2019-02-27,252.66379168200962,253.63446566710502,251.72035924620783,253.2806854248047,56921600
2019-02-28,253.0628889084252,253.50741884430423,252.48231736421903,252.8088836669922,69268300
2019-03-01,254.40564556134254,254.80480083227403,252.93604101132684,254.38751220703125,78880500
2019-03-04,255.4579497246848,255.70287457690745,251.13983072951314,253.46217346191406,106494600
2019-03-05,253.58911450051647,253.78869206738264,252.56401280181765,253.11737060546875,59114600
2019-03-06,253.23532266050452,253.24440317737083,251.2577078988373,251.5842742919922,75039800
2019-03-07,251.13068064749393,251.2758304886262,248.62692202034088,249.4796600341797,94885100
2019-03-08,247.60190673919269,249.1531529508064,247.13019035421087,248.9807891845703,85795800
2019-03-11,249.7064820434901,252.75454602696055,249.67926817522712,252.5912628173828,65098900
2019-03-12,253.15373326075405,254.0699797490889,252.9632361588012,253.54380798339844,79667500
2019-03-13,254.44191174069212,256.1655214824954,254.27860083195768,255.22206115722656,80639200
2019-03-14,255.24925867941013,255.6756277494772,254.61425917547348,255.0587615966797,67518400
2019-03-15,255.61729372285447,257.13891808677903,255.42592975822362,256.3188781738281,81309000
2019-03-18,256.5375555120097,257.548959418936,256.3097650958895,257.2482604980469,62199800
2019-03-19,258.3234461186809,259.09791126951507,256.41000110847165,257.3120422363281,90268100
2019-03-20,257.09335965484996,258.31431285857207,255.41682565243545,256.53753662109375,84609200
2019-03-21,255.7084409764513,259.8450952055131,255.66286620613124,259.4350891113281,79550400
2019-03-22,258.0591764961509,258.58763796275844,254.3780760313305,254.44186401367188,122659300
2019-03-25,254.09565485378212,255.2983949525088,252.9749437764464,254.2505645751953,85575200
2019-03-26,256.0272964926669,257.11158105255026,254.72434204052,256.145751953125,68125900
2019-03-27,256.1366849509792,256.72896237700854,253.23919704735903,254.806396484375,72224700
2019-03-28,255.4441509445959,256.2277365453523,254.2778652507519,255.77215576171875,56238500
2019-03-29,257.30300853578234,257.71301468499564,256.16405622165695,257.385009765625,82186800
2019-04-01,259.4077276083601,260.7380158045335,259.13436243504475,260.43731689453125,77617900
2019-04-02,260.6287294058835,260.8018523726309,259.76311457214695,260.56494140625,40070400
2019-04-03,261.7950462599881,262.1959597243,260.3645153898961,260.9750061035156,68243200
2019-04-04,261.30292982713485,261.9225130588768,260.6013453858781,261.6673889160156,48997500
2019-04-05,262.34171036875773,262.9886274428956,262.0501319273475,262.9339599609375,58621700
2019-04-08,262.5057260509708,263.2437649010698,261.8405679116739,263.1344299316406,53566300
2019-04-09,262.1594683382844,262.4874732318434,261.2300933334164,261.785888671875,66142300
2019-04-10,262.2049806313717,262.76992421743466,261.78585405398695,262.6788024902344,52601500
2019-04-11,263.1709035297158,263.1800240476195,262.03195105003675,262.6059875488281,55093100
2019-04-12,264.2369927186296,264.6652399915009,262.6515796603847,264.3827819824219,69727800
2019-04-15,264.4555984082626,264.5558406680714,263.39864735761245,264.2095947265625,49596700
2019-04-16,265.10260778287767,265.1572752809924,263.78141169670096,264.3827819824219,52153200
2019-04-17,265.512558254658,265.5398919979746,263.31665485337976,263.7358093261719,58268300
2019-04-18,264.3280659924534,264.52852271758593,263.01599066548664,264.2551574707031,68708500
